employee_id,month,year,total_tasks_assigned,total_tasks_completed,avg_completion_percentage,on_time_completion_rate,total_hours_worked,expected_hours,avg_task_progress,productivity_score,performance_status
45,1,2024,10,8,84.64,85.82,174.2,176.0,90.94,90.6,Outstanding
8,4,2025,20,13,75.49,79.79,146.7,176.0,78.47,73.8,Good
27,12,2024,21,9,41.78,42.35,123.7,176.0,47.66,48.1,Needs Improvement
27,5,2025,7,3,48.58,38.18,113.9,176.0,45.6,52.1,Needs Improvement
34,8,2025,14,11,75.57,75.01,149.5,176.0,83.4,82.3,Excellent
21,3,2025,9,4,58.53,44.49,116.9,176.0,55.75,55.2,Needs Improvement
30,2,2024,18,7,48.74,55.04,104.5,176.0,46.19,47.0,Needs Improvement
33,8,2025,25,16,71.59,71.63,130.2,176.0,69.62,72.0,Good
28,7,2024,17,12,79.56,82.94,166.3,176.0,77.05,80.7,Excellent
47,8,2025,10,4,48.4,55.99,117.8,176.0,57.87,52.6,Needs Improvement
33,8,2025,16,14,92.25,89.28,177.0,176.0,94.86,96.7,Outstanding
5,4,2024,12,4,34.79,48.31,93.6,176.0,37.27,46.4,Needs Improvement
48,3,2024,9,2,29.76,24.46,106.1,176.0,20.3,32.0,Low Productivity
19,2,2024,19,12,64.26,84.08,145.2,176.0,70.69,79.3,Excellent
4,5,2024,20,12,62.26,61.84,140.3,176.0,57.07,64.9,Good
35,2,2025,5,4,83.24,95.46,128.7,176.0,83.05,85.9,Excellent
49,3,2024,20,14,75.53,62.21,118.2,176.0,72.01,74.3,Good
17,7,2025,9,8,94.57,89.16,163.4,176.0,95.77,91.7,Outstanding
44,9,2025,7,2,44.42,27.19,103.7,176.0,52.09,42.3,Needs Improvement
28,5,2025,24,15,62.75,74.81,142.7,176.0,57.94,72.9,Good
30,6,2024,19,12,70.45,65.36,152.2,176.0,66.86,74.6,Good
29,9,2024,17,7,43.89,61.23,106.2,176.0,44.59,52.0,Needs Improvement
46,6,2024,28,11,32.46,38.84,106.3,176.0,40.31,45.7,Needs Improvement
6,12,2025,20,8,41.06,53.7,84.0,176.0,38.93,43.9,Needs Improvement
35,6,2024,27,13,53.2,50.96,132.3,176.0,49.62,51.6,Needs Improvement
41,11,2024,15,6,43.81,42.65,146.7,176.0,44.63,49.2,Needs Improvement
37,7,2025,25,15,51.39,58.78,110.2,176.0,51.42,56.8,Needs Improvement
24,3,2025,6,3,59.01,51.17,145.0,176.0,53.88,64.3,Good
29,8,2025,26,14,55.49,57.85,143.9,176.0,53.47,60.9,Good
49,9,2025,10,7,74.71,81.26,155.4,176.0,64.87,78.9,Excellent
46,6,2024,10,3,37.2,21.79,98.4,176.0,37.05,33.4,Low Productivity
31,12,2024,18,8,46.05,26.63,113.7,176.0,39.82,43.9,Needs Improvement
35,3,2025,29,9,21.35,28.6,113.2,176.0,33.69,37.9,Low Productivity
33,10,2025,15,9,68.29,74.11,139.7,176.0,71.06,68.1,Good
21,6,2024,12,3,28.58,29.49,98.4,176.0,29.85,33.6,Low Productivity
32,1,2024,12,7,72.94,54.95,139.2,176.0,75.57,65.9,Good
23,9,2024,5,3,60.73,50.87,126.6,176.0,58.27,63.1,Good
33,3,2025,25,21,85.42,95.82,147.6,176.0,84.71,93.6,Outstanding
3,9,2024,11,9,89.97,71.41,144.7,176.0,92.49,80.0,Excellent
18,10,2025,10,6,55.97,66.62,144.9,176.0,51.09,66.5,Good
25,6,2025,25,20,88.95,88.34,125.6,176.0,92.36,83.4,Excellent
42,5,2025,12,3,36.89,44.68,115.0,176.0,47.43,41.3,Needs Improvement
31,5,2024,23,15,68.54,61.94,139.0,176.0,61.14,68.6,Good
3,11,2025,26,24,92.31,100.0,120.5,176.0,94.98,95.2,Outstanding
40,8,2025,25,11,43.28,57.71,130.3,176.0,39.18,54.0,Needs Improvement
46,8,2025,28,18,62.8,55.71,148.1,176.0,66.26,66.3,Good
24,11,2024,24,7,33.72,33.23,99.7,176.0,35.42,36.5,Low Productivity
50,2,2025,12,7,44.84,58.9,134.7,176.0,54.24,61.0,Good
32,9,2025,18,6,35.17,29.44,114.4,176.0,43.67,37.7,Low Productivity
47,8,2025,22,7,29.09,34.68,139.5,176.0,21.85,42.1,Needs Improvement
22,11,2025,29,13,39.94,35.53,123.4,176.0,43.76,47.9,Needs Improvement
23,9,2025,20,7,35.95,38.08,109.6,176.0,39.68,38.9,Low Productivity
2,9,2025,13,8,54.93,79.67,146.2,176.0,60.87,74.1,Good
27,12,2024,19,8,49.96,42.31,139.3,176.0,52.32,56.5,Needs Improvement
42,8,2025,14,8,63.98,58.65,158.6,176.0,66.96,73.0,Good
2,12,2025,26,9,44.93,49.47,101.5,176.0,39.77,48.0,Needs Improvement
26,1,2024,20,13,65.51,78.23,141.0,176.0,67.62,73.8,Good
17,9,2024,8,2,33.87,27.89,96.9,176.0,32.79,36.0,Low Productivity
40,11,2025,24,11,53.36,54.75,154.2,176.0,56.78,59.3,Needs Improvement
33,4,2024,17,6,38.92,15.96,112.4,176.0,38.45,41.2,Needs Improvement
9,11,2025,26,17,65.66,60.46,149.2,176.0,67.9,69.2,Good
43,3,2024,9,5,60.97,68.93,125.8,176.0,64.05,64.4,Good
48,3,2024,26,9,34.0,30.94,115.5,176.0,37.17,41.6,Needs Improvement
39,11,2024,11,9,76.58,80.33,118.5,176.0,72.86,75.7,Excellent
29,4,2024,27,20,63.8,68.3,156.2,176.0,75.89,78.8,Excellent
42,2,2024,13,9,65.14,61.08,155.3,176.0,66.41,70.4,Good
26,6,2024,12,4,27.2,19.03,102.3,176.0,30.36,37.8,Low Productivity
35,2,2025,20,9,45.41,46.85,92.7,176.0,45.7,46.3,Needs Improvement
50,9,2025,10,6,74.6,71.23,156.2,176.0,69.06,74.0,Good
25,9,2024,20,9,37.08,48.3,137.4,176.0,41.0,50.1,Needs Improvement
24,11,2024,10,8,87.38,78.48,160.0,176.0,88.72,84.0,Excellent
13,12,2025,18,9,56.42,38.87,117.5,176.0,60.86,48.5,Needs Improvement
7,2,2024,25,15,55.87,60.74,126.8,176.0,52.54,66.2,Good
36,4,2024,5,1,45.76,26.16,129.4,176.0,44.1,44.7,Needs Improvement
45,7,2024,29,7,26.42,20.66,96.6,176.0,27.76,26.6,Low Productivity
20,2,2025,13,6,58.51,52.76,123.7,176.0,58.76,56.4,Needs Improvement
1,10,2024,29,15,56.06,47.74,123.7,176.0,54.63,55.7,Needs Improvement
8,12,2024,28,13,46.85,59.44,124.2,176.0,48.19,56.7,Needs Improvement
46,8,2025,17,4,11.28,17.46,99.0,176.0,18.43,26.5,Low Productivity
16,12,2025,23,21,86.46,87.2,153.8,176.0,88.75,92.0,Outstanding
14,9,2024,21,12,62.56,65.96,154.2,176.0,68.42,70.1,Good
12,10,2025,15,10,77.25,75.09,143.5,176.0,76.41,81.5,Excellent
23,10,2025,12,4,33.56,44.72,118.2,176.0,33.83,38.8,Low Productivity
15,4,2024,27,7,27.74,22.93,114.8,176.0,28.96,38.2,Low Productivity
28,8,2025,9,3,33.81,40.72,92.1,176.0,31.59,42.4,Needs Improvement
34,10,2024,14,9,67.54,71.79,147.6,176.0,68.8,70.6,Good
2,2,2025,11,9,87.0,90.09,153.8,176.0,94.84,86.9,Excellent
32,4,2024,14,8,58.71,60.31,119.2,176.0,67.43,61.3,Good
23,11,2025,8,5,68.74,70.16,131.0,176.0,75.62,69.9,Good
22,7,2024,13,6,44.64,47.49,126.5,176.0,46.17,50.4,Needs Improvement
25,10,2024,18,14,78.83,82.01,144.3,176.0,75.24,75.4,Excellent
22,11,2024,6,1,31.53,28.28,118.4,176.0,43.77,35.0,Low Productivity
22,6,2024,29,10,33.6,25.14,98.5,176.0,31.03,36.4,Low Productivity
49,7,2025,13,5,40.66,37.79,97.1,176.0,48.29,45.2,Needs Improvement
42,10,2025,25,15,58.88,78.31,117.9,176.0,60.71,62.8,Good
6,2,2025,5,3,77.87,60.11,134.3,176.0,72.71,74.3,Good
15,4,2025,27,8,32.58,43.25,106.7,176.0,25.17,36.6,Low Productivity
43,5,2024,14,12,86.83,94.43,146.6,176.0,93.79,90.1,Outstanding
37,3,2024,14,4,31.66,30.23,86.2,176.0,28.79,35.8,Low Productivity
33,2,2025,24,20,71.82,72.44,128.4,176.0,65.52,76.7,Excellent
8,9,2025,29,25,92.34,88.15,131.4,176.0,90.99,86.4,Excellent
44,4,2024,26,7,33.04,22.6,98.5,176.0,33.02,35.5,Low Productivity
44,8,2024,7,5,69.22,81.26,125.2,176.0,71.07,71.8,Good
5,7,2025,10,7,66.6,64.8,130.3,176.0,68.2,69.8,Good
39,1,2025,10,2,27.45,25.53,122.1,176.0,23.79,34.4,Low Productivity
4,5,2024,25,6,21.71,28.23,83.5,176.0,21.72,34.7,Low Productivity
6,4,2024,6,2,37.03,35.65,117.1,176.0,45.62,45.5,Needs Improvement
45,9,2025,22,12,56.16,62.29,105.9,176.0,50.9,54.8,Needs Improvement
32,7,2025,27,13,53.89,47.47,99.8,176.0,56.24,56.9,Needs Improvement
30,5,2025,6,3,52.42,35.78,126.2,176.0,47.15,54.6,Needs Improvement
47,5,2025,16,10,81.41,68.18,143.7,176.0,79.35,69.5,Good
35,4,2025,26,16,68.31,68.53,141.5,176.0,73.97,64.0,Good
40,9,2024,9,5,61.51,69.34,142.9,176.0,51.35,62.4,Good
16,2,2025,24,12,57.19,58.11,120.3,176.0,67.68,55.5,Needs Improvement
13,12,2025,11,5,54.42,63.21,127.3,176.0,47.96,60.5,Good
50,1,2025,28,20,75.89,77.29,132.9,176.0,65.84,75.5,Excellent
42,10,2024,20,15,77.05,68.39,160.2,176.0,77.15,79.5,Excellent
30,10,2024,24,13,61.18,49.67,111.1,176.0,59.03,55.9,Needs Improvement
19,2,2024,5,3,77.38,60.38,150.5,176.0,74.28,74.5,Good
17,7,2024,5,2,52.69,52.62,107.5,176.0,55.9,55.3,Needs Improvement
19,6,2024,21,12,63.63,62.96,127.8,176.0,59.0,66.6,Good
28,6,2025,5,2,38.45,28.13,88.5,176.0,41.3,33.4,Low Productivity
26,6,2025,25,12,47.15,62.23,124.9,176.0,51.29,56.6,Needs Improvement
37,1,2024,24,13,52.29,55.21,154.4,176.0,45.43,65.4,Good
26,10,2024,17,9,59.85,48.94,116.5,176.0,64.99,57.3,Needs Improvement
23,3,2025,13,6,64.98,38.96,117.7,176.0,68.84,53.3,Needs Improvement
9,4,2025,19,15,79.44,97.17,160.1,176.0,87.2,85.3,Excellent
12,6,2024,7,5,75.5,81.73,138.5,176.0,75.53,79.3,Excellent
1,9,2024,18,17,95.77,91.78,174.3,176.0,91.6,93.7,Outstanding
1,9,2025,27,16,67.73,69.52,135.6,176.0,74.0,66.6,Good
47,10,2024,15,9,65.47,60.61,143.0,176.0,65.71,70.4,Good
34,8,2025,28,17,69.82,59.04,101.4,176.0,78.94,59.5,Needs Improvement
32,9,2024,26,11,46.38,39.69,117.3,176.0,49.93,53.1,Needs Improvement
48,6,2024,16,7,39.62,41.94,98.4,176.0,39.49,45.4,Needs Improvement
25,11,2025,17,12,67.76,67.98,131.0,176.0,63.36,70.4,Good
40,5,2025,17,7,44.05,43.48,120.9,176.0,43.53,49.3,Needs Improvement
45,11,2025,5,4,89.85,100.0,146.6,176.0,94.53,90.3,Outstanding
1,7,2025,28,13,46.34,66.48,106.8,176.0,38.79,53.3,Needs Improvement
16,11,2024,14,10,81.88,62.19,156.3,176.0,79.86,75.8,Excellent
39,12,2024,7,4,64.84,63.81,143.2,176.0,56.76,64.8,Good
5,10,2025,28,21,65.14,77.23,119.9,176.0,59.93,73.7,Good
22,11,2025,8,3,40.38,45.24,124.2,176.0,37.32,54.8,Needs Improvement
29,1,2025,20,9,41.74,43.29,120.1,176.0,40.39,51.2,Needs Improvement
3,9,2025,12,8,82.83,77.65,142.2,176.0,84.59,77.2,Excellent
12,3,2024,20,18,82.43,82.49,178.2,176.0,85.94,90.9,Outstanding
26,11,2024,21,16,81.85,100.0,146.1,176.0,88.77,84.9,Excellent
16,7,2024,23,21,92.76,94.46,164.4,176.0,100.0,92.5,Outstanding
37,5,2025,26,7,31.64,33.41,105.3,176.0,37.57,36.0,Low Productivity
22,1,2025,19,14,77.2,66.64,143.8,176.0,75.3,76.3,Excellent
29,11,2025,20,16,90.43,74.52,130.2,176.0,91.6,82.3,Excellent
14,12,2024,19,9,55.11,38.78,157.2,176.0,52.3,62.6,Good
28,2,2024,29,11,31.25,52.09,66.2,176.0,32.5,42.9,Needs Improvement
5,5,2025,6,4,73.88,57.98,122.6,176.0,73.07,63.3,Good
47,2,2025,15,11,79.04,76.51,135.1,176.0,73.33,73.8,Good
49,6,2024,5,3,69.48,61.29,143.6,176.0,76.74,67.2,Good
30,12,2024,19,13,68.04,73.41,114.5,176.0,76.58,72.3,Good
46,11,2024,23,21,87.88,82.85,151.9,176.0,84.09,87.5,Excellent
5,6,2025,8,6,69.89,83.03,152.7,176.0,72.5,78.2,Excellent
12,12,2025,15,13,94.23,98.88,132.9,176.0,90.66,92.5,Outstanding
16,6,2025,9,7,83.02,73.76,141.2,176.0,82.63,78.7,Excellent
26,4,2024,7,5,76.77,79.43,141.3,176.0,74.11,82.3,Excellent
26,2,2025,17,14,70.18,88.54,137.9,176.0,67.05,76.6,Excellent
48,7,2024,14,10,76.94,73.49,137.7,176.0,77.89,75.8,Excellent
21,7,2024,15,11,63.89,66.08,132.9,176.0,54.81,65.0,Good
39,1,2025,22,13,69.98,64.72,141.8,176.0,67.37,67.8,Good
36,5,2025,6,4,61.85,81.18,143.2,176.0,81.93,75.8,Excellent
33,1,2025,11,3,32.9,44.9,103.5,176.0,25.19,36.2,Low Productivity
30,2,2024,13,11,88.92,92.37,151.2,176.0,87.02,81.9,Excellent
37,7,2025,14,6,49.84,54.15,112.6,176.0,51.28,55.7,Needs Improvement
23,6,2025,22,16,74.98,70.24,158.7,176.0,74.08,77.6,Excellent
10,5,2025,27,21,81.0,73.01,151.1,176.0,77.18,76.4,Excellent
5,1,2024,11,3,33.57,35.19,106.5,176.0,38.41,40.9,Needs Improvement
36,7,2024,11,6,54.01,73.24,130.7,176.0,54.76,61.6,Good
34,11,2024,7,3,50.92,49.93,151.7,176.0,47.8,58.3,Needs Improvement
31,10,2025,16,10,63.56,66.46,120.1,176.0,67.85,64.2,Good
10,9,2024,11,7,56.15,67.94,145.2,176.0,53.51,63.4,Good
19,7,2025,21,17,85.64,81.07,153.5,176.0,81.27,87.0,Excellent
32,7,2024,5,3,78.57,90.94,140.0,176.0,81.51,78.9,Excellent
1,2,2024,9,5,60.22,68.72,113.9,176.0,53.68,62.0,Good
5,3,2025,20,7,37.79,60.64,124.3,176.0,46.58,52.6,Needs Improvement
45,6,2024,19,7,44.67,35.27,117.7,176.0,52.25,43.2,Needs Improvement
4,9,2024,6,2,41.78,42.27,132.9,176.0,44.51,46.9,Needs Improvement
16,6,2025,13,3,28.84,30.24,121.1,176.0,25.92,35.9,Low Productivity
24,10,2025,11,6,58.91,51.66,130.2,176.0,53.57,64.7,Good
16,4,2025,8,6,79.35,80.73,138.0,176.0,66.49,84.6,Excellent
2,1,2024,24,10,48.45,43.07,144.2,176.0,56.53,53.7,Needs Improvement
49,12,2025,22,18,79.75,78.75,136.7,176.0,74.91,86.7,Excellent
28,5,2025,25,18,73.96,67.02,152.3,176.0,75.73,76.1,Excellent
32,7,2025,8,3,37.71,43.96,87.8,176.0,38.7,42.5,Needs Improvement
27,3,2025,17,13,73.89,68.89,165.7,176.0,65.53,73.7,Good
20,4,2024,5,3,84.32,72.37,110.4,176.0,81.29,72.0,Good
24,6,2024,28,9,35.2,37.41,102.9,176.0,29.54,40.6,Needs Improvement
12,9,2025,7,4,66.45,66.85,118.4,176.0,70.42,70.0,Good
50,4,2024,20,18,91.25,90.7,175.1,176.0,95.43,91.3,Outstanding
35,7,2024,26,17,67.24,81.7,122.7,176.0,66.02,76.1,Excellent
33,12,2025,8,3,46.65,54.25,122.4,176.0,42.43,47.2,Needs Improvement
33,7,2025,29,13,49.03,48.72,122.5,176.0,49.97,51.6,Needs Improvement
43,3,2024,27,16,61.22,52.03,106.4,176.0,66.76,59.6,Needs Improvement
37,5,2025,29,8,24.79,35.9,119.0,176.0,17.39,38.1,Low Productivity
12,3,2024,20,9,46.47,68.15,118.1,176.0,57.04,58.0,Needs Improvement
3,7,2024,23,17,76.67,86.81,163.3,176.0,75.45,82.5,Excellent
1,4,2024,5,2,51.23,40.99,130.3,176.0,50.64,55.2,Needs Improvement
33,4,2024,9,5,56.16,56.66,115.2,176.0,64.17,58.1,Needs Improvement
40,2,2025,23,14,59.58,56.26,126.7,176.0,59.3,61.2,Good
10,7,2024,26,8,35.07,25.48,102.9,176.0,34.54,34.1,Low Productivity
43,1,2024,28,9,37.75,44.53,120.0,176.0,33.18,51.2,Needs Improvement
44,2,2025,15,12,90.44,94.4,159.6,176.0,87.55,89.5,Excellent
29,1,2025,17,4,26.43,39.66,90.3,176.0,22.9,35.7,Low Productivity
13,6,2024,24,18,66.34,82.15,155.6,176.0,57.51,77.7,Excellent
12,5,2025,9,6,82.24,70.09,142.5,176.0,71.84,79.6,Excellent
31,9,2025,25,15,63.57,65.12,140.9,176.0,62.41,67.2,Good
46,11,2024,8,4,52.12,46.93,131.1,176.0,45.22,57.0,Needs Improvement
2,8,2025,8,6,80.21,91.46,156.8,176.0,83.48,82.3,Excellent
50,2,2025,8,2,26.09,22.14,88.5,176.0,24.99,35.9,Low Productivity
35,11,2025,8,6,77.94,78.76,148.5,176.0,69.96,81.5,Excellent
23,4,2025,24,19,82.82,77.32,158.9,176.0,90.45,87.3,Excellent
17,3,2024,25,6,25.39,1.56,117.6,176.0,23.25,26.2,Low Productivity
26,5,2024,22,18,85.32,92.7,165.3,176.0,87.89,87.7,Excellent
8,8,2025,22,9,29.96,34.89,100.7,176.0,38.18,39.4,Low Productivity
29,9,2024,20,9,47.07,53.71,149.7,176.0,46.9,55.9,Needs Improvement
26,12,2024,13,9,66.18,67.97,163.7,176.0,66.25,75.9,Excellent
10,11,2024,22,16,73.43,72.38,127.8,176.0,80.62,67.8,Good
26,9,2024,26,17,70.31,60.25,130.8,176.0,68.84,68.0,Good
34,5,2025,6,4,66.46,80.64,145.9,176.0,71.83,72.0,Good
41,12,2024,25,19,74.82,90.09,130.9,176.0,74.45,76.7,Excellent
7,7,2025,8,5,72.57,80.08,146.4,176.0,73.42,77.8,Excellent
4,7,2025,16,6,40.26,44.91,117.4,176.0,41.04,48.5,Needs Improvement
50,3,2024,11,7,59.06,65.43,150.8,176.0,57.22,70.4,Good
45,6,2024,19,12,57.37,74.67,139.2,176.0,54.7,70.2,Good
11,4,2024,11,8,75.53,72.84,108.6,176.0,72.27,72.0,Good
29,7,2024,26,10,37.51,50.63,125.0,176.0,31.03,46.7,Needs Improvement
36,7,2024,25,12,40.32,40.95,137.4,176.0,38.09,48.2,Needs Improvement
25,3,2024,21,12,65.88,67.51,126.8,176.0,64.56,67.1,Good
21,4,2025,20,5,28.93,37.52,104.0,176.0,30.96,35.7,Low Productivity
36,4,2024,23,10,38.16,35.31,117.5,176.0,37.69,46.4,Needs Improvement
10,6,2025,13,4,34.43,31.24,101.6,176.0,39.81,39.5,Low Productivity
37,5,2024,18,8,51.57,45.98,154.1,176.0,56.73,49.4,Needs Improvement
9,3,2025,21,12,56.57,60.83,114.2,176.0,63.29,61.1,Good
24,1,2025,9,4,42.73,39.88,129.8,176.0,41.72,47.1,Needs Improvement
35,2,2024,6,4,74.21,71.19,150.2,176.0,71.66,77.0,Excellent
49,2,2025,24,17,70.49,54.8,130.2,176.0,63.66,62.0,Good
35,5,2025,20,13,73.16,73.13,119.6,176.0,79.7,75.7,Excellent
48,3,2024,18,13,72.48,81.04,138.0,176.0,66.71,74.7,Good
36,9,2024,18,10,56.07,71.09,137.6,176.0,51.56,66.7,Good
18,11,2025,5,2,59.91,64.41,132.5,176.0,61.03,61.9,Good
49,12,2025,7,3,51.06,43.28,144.2,176.0,49.52,51.9,Needs Improvement
39,12,2025,11,7,64.98,55.62,122.2,176.0,72.22,65.1,Good
32,11,2024,19,18,98.17,91.14,149.7,176.0,94.33,93.0,Outstanding
24,6,2024,23,12,51.21,54.54,137.4,176.0,51.36,58.4,Needs Improvement
23,12,2024,24,7,26.28,24.28,79.8,176.0,17.02,33.8,Low Productivity
32,7,2024,6,3,57.46,46.48,113.7,176.0,63.62,55.0,Needs Improvement
37,3,2025,23,10,49.33,43.67,113.2,176.0,40.95,50.4,Needs Improvement
12,10,2024,13,8,73.16,55.08,134.2,176.0,85.6,65.6,Good
49,12,2024,23,7,37.98,26.1,99.6,176.0,37.39,39.3,Low Productivity
13,1,2025,9,6,71.99,71.5,108.4,176.0,70.55,69.3,Good
23,6,2025,22,9,43.94,43.92,134.6,176.0,43.78,51.0,Needs Improvement
25,8,2024,20,7,38.33,44.58,130.6,176.0,32.96,47.9,Needs Improvement
35,4,2025,8,6,81.44,79.87,117.9,176.0,84.73,80.6,Excellent
41,10,2025,16,5,36.98,37.44,119.9,176.0,34.94,44.9,Needs Improvement
30,12,2025,11,8,76.77,79.07,137.2,176.0,75.21,73.1,Good
17,8,2025,18,6,39.86,36.8,116.6,176.0,46.29,41.0,Needs Improvement
49,7,2025,27,10,31.15,29.67,114.2,176.0,22.55,40.4,Needs Improvement
20,4,2025,16,14,93.17,81.3,128.3,176.0,92.19,85.4,Excellent
48,3,2024,7,3,50.65,64.35,132.8,176.0,50.1,55.2,Needs Improvement
25,10,2025,9,5,66.62,85.06,119.2,176.0,67.31,65.9,Good
22,4,2024,21,11,62.44,61.97,85.9,176.0,59.66,60.7,Good
13,3,2025,14,5,32.1,29.18,112.8,176.0,30.5,45.5,Needs Improvement
19,3,2025,14,6,43.9,59.09,91.7,176.0,53.15,44.4,Needs Improvement
49,5,2024,15,7,40.44,46.33,137.0,176.0,42.94,53.4,Needs Improvement
36,5,2025,21,7,34.5,39.83,104.8,176.0,30.6,41.7,Needs Improvement
12,1,2025,9,5,59.49,57.55,127.4,176.0,62.75,64.0,Good
41,1,2024,17,13,83.1,80.35,150.9,176.0,83.33,82.9,Excellent
19,11,2024,14,12,93.03,89.17,155.7,176.0,96.74,93.5,Outstanding
12,6,2025,13,4,35.35,43.52,97.6,176.0,34.33,33.8,Low Productivity
9,7,2024,21,12,58.05,60.09,146.2,176.0,54.01,64.8,Good
7,1,2025,5,3,71.43,76.42,135.6,176.0,63.08,71.1,Good
28,3,2025,8,6,80.0,87.68,129.5,176.0,85.76,79.0,Excellent
14,9,2025,8,4,61.75,59.45,133.6,176.0,65.17,59.8,Needs Improvement
31,8,2025,22,18,91.42,72.44,146.4,176.0,93.21,83.3,Excellent
19,6,2024,13,8,63.98,57.65,131.1,176.0,67.23,65.6,Good
47,7,2024,29,19,59.61,72.16,135.1,176.0,65.79,70.5,Good
16,5,2025,22,12,56.75,58.23,125.5,176.0,48.33,58.5,Needs Improvement
5,4,2025,18,6,40.55,30.5,131.5,176.0,40.97,47.8,Needs Improvement
35,5,2024,29,22,72.59,77.53,129.7,176.0,63.54,72.9,Good
12,4,2024,19,6,39.16,34.63,75.2,176.0,37.19,32.3,Low Productivity
25,1,2024,10,8,85.23,92.88,150.6,176.0,86.88,88.9,Excellent
21,5,2024,28,14,49.69,68.05,135.3,176.0,47.93,59.0,Needs Improvement
36,7,2025,14,10,66.53,57.17,116.9,176.0,75.34,68.9,Good
23,11,2024,19,9,50.78,59.12,125.0,176.0,49.32,54.5,Needs Improvement
16,10,2024,8,5,80.26,72.92,115.8,176.0,76.41,70.6,Good
39,5,2024,22,8,40.5,30.43,123.6,176.0,40.66,41.3,Needs Improvement
45,2,2025,22,15,64.64,69.63,134.8,176.0,59.46,67.4,Good
42,4,2024,29,15,54.66,63.66,108.5,176.0,50.28,57.4,Needs Improvement
39,5,2025,21,8,46.58,56.54,90.0,176.0,51.26,49.3,Needs Improvement
14,7,2025,16,8,59.78,45.81,155.9,176.0,64.74,57.8,Needs Improvement
31,3,2024,11,9,79.79,79.17,183.3,176.0,80.57,83.2,Excellent
5,4,2024,20,9,56.27,38.16,102.6,176.0,59.32,50.9,Needs Improvement
35,2,2024,15,5,38.98,39.77,93.8,176.0,49.42,42.8,Needs Improvement
23,2,2024,18,14,88.37,81.86,144.9,176.0,88.08,84.6,Excellent
29,11,2024,7,6,94.27,100.0,149.0,176.0,89.93,90.4,Outstanding
43,2,2024,23,13,61.24,61.88,121.8,176.0,63.92,59.5,Needs Improvement
11,5,2025,22,15,66.8,78.69,141.5,176.0,70.97,76.6,Excellent
18,1,2024,14,9,72.85,56.83,163.1,176.0,77.52,73.8,Good
47,12,2025,10,4,35.19,54.6,132.9,176.0,40.91,48.8,Needs Improvement
12,7,2024,17,14,88.24,97.27,144.7,176.0,93.21,86.0,Excellent
9,3,2025,14,9,62.62,60.54,142.7,176.0,65.22,64.4,Good
10,7,2025,22,16,74.1,68.25,111.9,176.0,77.28,67.8,Good
44,11,2025,24,12,55.8,56.34,122.3,176.0,57.85,59.2,Needs Improvement
17,3,2025,20,15,74.92,64.2,137.8,176.0,66.97,75.7,Excellent
38,10,2024,29,14,54.24,42.83,133.4,176.0,45.65,54.0,Needs Improvement
7,5,2024,29,21,71.96,65.77,148.5,176.0,66.69,71.6,Good
46,3,2024,10,7,80.45,79.02,148.5,176.0,84.55,78.0,Excellent
13,11,2025,17,10,71.39,57.09,135.4,176.0,69.2,63.3,Good
40,1,2025,8,2,36.37,29.48,102.1,176.0,37.05,36.1,Low Productivity
42,8,2025,27,15,56.0,49.31,139.6,176.0,63.82,59.8,Needs Improvement
9,8,2024,18,13,76.4,70.59,147.5,176.0,81.82,78.5,Excellent
50,6,2025,5,3,66.5,58.63,132.1,176.0,55.63,69.2,Good
27,8,2024,24,11,43.34,52.69,120.2,176.0,46.99,49.8,Needs Improvement
2,2,2025,9,5,72.46,71.17,142.4,176.0,72.74,68.4,Good
5,5,2024,12,9,75.02,80.26,155.7,176.0,71.74,78.1,Excellent
29,4,2025,16,10,60.41,79.09,129.3,176.0,58.77,73.4,Good
37,2,2025,6,2,39.82,33.87,99.1,176.0,38.25,37.9,Low Productivity
38,1,2024,16,10,65.67,57.9,124.3,176.0,59.11,64.1,Good
19,12,2024,9,6,72.28,76.86,132.6,176.0,73.51,71.8,Good
8,12,2025,26,12,47.94,52.76,120.4,176.0,58.82,52.7,Needs Improvement
48,12,2024,9,2,29.57,30.51,122.3,176.0,34.65,40.2,Needs Improvement
45,7,2025,17,7,48.9,46.57,110.4,176.0,38.77,49.4,Needs Improvement
1,1,2025,13,8,69.65,57.03,138.3,176.0,71.11,64.6,Good
22,8,2024,14,7,50.04,29.72,118.0,176.0,51.49,50.9,Needs Improvement
17,7,2025,5,4,98.58,90.09,148.8,176.0,93.6,89.5,Excellent
7,10,2025,7,2,34.6,37.25,108.1,176.0,28.55,40.2,Needs Improvement
25,7,2024,22,7,34.36,30.9,125.5,176.0,38.85,41.7,Needs Improvement
45,1,2024,16,4,20.2,22.38,105.1,176.0,20.73,27.3,Low Productivity
4,11,2024,7,4,70.12,64.28,96.9,176.0,67.73,69.4,Good
36,6,2025,29,8,32.36,25.29,99.6,176.0,35.37,33.4,Low Productivity
6,7,2025,13,12,100.0,100.0,181.6,176.0,100.0,100.0,Outstanding
31,11,2024,6,5,76.7,78.49,165.9,176.0,77.99,82.9,Excellent
19,2,2025,7,2,29.37,33.95,114.9,176.0,30.82,39.2,Low Productivity
44,11,2024,18,9,48.12,46.54,138.1,176.0,48.01,57.7,Needs Improvement
39,11,2025,8,5,75.31,51.87,146.6,176.0,73.34,71.1,Good
27,3,2024,29,7,25.91,22.54,117.6,176.0,30.0,33.4,Low Productivity
10,4,2025,23,15,54.46,79.0,115.9,176.0,53.5,65.9,Good
